Source,Target,Weight,Type
S0099,S0206,2,Undirected
S0099,S0207,2,Undirected
S0099,S0208,1,Undirected
S0099,S0209,2,Undirected
S0099,S0211,3,Undirected
S0099,S0212,1,Undirected
S0099,S0213,1,Undirected
S0099,S0215,2,Undirected
S0099,S0216,2,Undirected
S0099,S0218,1,Undirected
S0099,S0220,2,Undirected
S0099,S0221,1,Undirected
S0099,S0222,2,Undirected
S0099,S0224,1,Undirected
S0099,S0226,2,Undirected
S0099,S0227,1,Undirected
S0099,S0231,4,Undirected
S0099,S0232,2,Undirected
S0099,S0233,1,Undirected
S0099,S0235,1,Undirected
S0099,S0236,1,Undirected
S0099,S0237,2,Undirected
S0099,S0239,2,Undirected
S0099,S0240,2,Undirected
S0099,S0241,1,Undirected
S0099,S0242,1,Undirected
S0099,S0243,3,Undirected
S0099,S0244,1,Undirected
S0099,S0245,2,Undirected
S0099,S0247,2,Undirected
S0099,S0249,1,Undirected
S0099,S0250,2,Undirected
S0100,S0101,2,Undirected
S0100,S0102,3,Undirected
S0100,S0103,1,Undirected
S0100,S0107,1,Undirected
S0100,S0108,1,Undirected
S0100,S0112,1,Undirected
S0100,S0114,4,Undirected
S0100,S0115,2,Undirected
S0100,S0118,1,Undirected
S0100,S0119,1,Undirected
S0100,S0122,2,Undirected
S0100,S0124,3,Undirected
S0100,S0126,2,Undirected
S0100,S0127,1,Undirected
S0100,S0131,1,Undirected
S0100,S0132,1,Undirected
S0100,S0133,2,Undirected
S0100,S0134,1,Undirected
S0100,S0138,2,Undirected
S0100,S0139,1,Undirected
S0100,S0141,2,Undirected
S0100,S0142,1,Undirected
S0100,S0143,1,Undirected
S0100,S0146,2,Undirected
S0100,S0147,2,Undirected
S0100,S0148,3,Undirected
S0100,S0149,1,Undirected
S0100,S0153,3,Undirected
S0100,S0154,1,Undirected
S0100,S0155,2,Undirected
S0100,S0157,2,Undirected
S0100,S0158,2,Undirected
S0100,S0159,1,Undirected
S0100,S0160,2,Undirected
S0100,S0161,1,Undirected
S0100,S0164,3,Undirected
S0100,S0165,1,Undirected
S0100,S0167,1,Undirected
S0100,S0168,2,Undirected
S0100,S0173,2,Undirected
S0100,S0179,2,Undirected
S0100,S0181,1,Undirected
S0100,S0182,1,Undirected
S0100,S0183,1,Undirected
S0100,S0188,1,Undirected
S0100,S0189,1,Undirected
S0100,S0197,3,Undirected
S0100,S0199,3,Undirected
S0100,S0200,2,Undirected
S0100,S0201,1,Undirected
S0100,S0202,1,Undirected
S0100,S0207,1,Undirected
S0100,S0210,2,Undirected
S0100,S0212,1,Undirected
S0100,S0213,1,Undirected
S0100,S0218,1,Undirected
S0100,S0222,2,Undirected
S0100,S0224,1,Undirected
S0100,S0226,1,Undirected
S0100,S0227,1,Undirected
S0100,S0231,1,Undirected
S0100,S0235,1,Undirected
S0100,S0236,3,Undirected
S0100,S0237,3,Undirected
S0100,S0238,1,Undirected
S0100,S0239,1,Undirected
S0100,S0240,3,Undirected
S0100,S0241,2,Undirected
S0100,S0244,1,Undirected
S0100,S0245,2,Undirected
S0100,S0248,1,Undirected
S0100,S0250,1,Undirected
S0101,S0102,2,Undirected
S0101,S0104,3,Undirected
S0101,S0105,1,Undirected
S0101,S0107,1,Undirected
S0101,S0109,1,Undirected
S0101,S0110,2,Undirected
S0101,S0111,1,Undirected
S0101,S0112,2,Undirected
S0101,S0113,1,Undirected
S0101,S0114,2,Undirected
S0101,S0115,2,Undirected
S0101,S0117,2,Undirected
S0101,S0118,1,Undirected
S0101,S0120,1,Undirected
S0101,S0121,1,Undirected
S0101,S0122,3,Undirected
S0101,S0123,1,Undirected
S0101,S0124,2,Undirected
S0101,S0126,3,Undirected
S0101,S0127,1,Undirected
S0101,S0128,2,Undirected
S0101,S0129,1,Undirected
S0101,S0131,2,Undirected
S0101,S0132,2,Undirected
S0101,S0133,1,Undirected
S0101,S0134,4,Undirected
S0101,S0135,1,Undirected
S0101,S0136,1,Undirected
S0101,S0138,2,Undirected
S0101,S0139,1,Undirected
S0101,S0140,3,Undirected
S0101,S0141,3,Undirected
S0101,S0142,1,Undirected
S0101,S0143,2,Undirected
S0101,S0144,1,Undirected
S0101,S0145,2,Undirected
S0101,S0146,1,Undirected
S0101,S0147,3,Undirected
S0101,S0148,3,Undirected
S0101,S0149,3,Undirected
S0101,S0150,1,Undirected
S0101,S0151,2,Undirected
S0101,S0152,1,Undirected
S0101,S0153,2,Undirected
S0101,S0154,1,Undirected
S0101,S0155,3,Undirected
S0101,S0156,2,Undirected
S0101,S0157,4,Undirected
S0101,S0158,2,Undirected
S0101,S0159,2,Undirected
S0101,S0160,3,Undirected
S0101,S0161,2,Undirected
S0101,S0162,1,Undirected
S0101,S0163,1,Undirected
S0101,S0164,2,Undirected
S0101,S0165,2,Undirected
S0101,S0166,2,Undirected
S0101,S0167,1,Undirected
S0101,S0168,1,Undirected
S0101,S0169,2,Undirected
S0101,S0170,1,Undirected
S0101,S0172,1,Undirected
S0101,S0173,4,Undirected
S0101,S0174,3,Undirected
S0101,S0176,1,Undirected
S0101,S0178,3,Undirected
S0101,S0179,4,Undirected
S0101,S0180,2,Undirected
S0101,S0182,3,Undirected
S0101,S0183,2,Undirected
S0101,S0184,1,Undirected
S0101,S0187,1,Undirected
S0101,S0188,1,Undirected
S0101,S0190,2,Undirected
S0101,S0193,1,Undirected
S0101,S0195,1,Undirected
S0101,S0196,1,Undirected
S0101,S0197,4,Undirected
S0101,S0198,3,Undirected
S0101,S0199,1,Undirected
S0101,S0200,1,Undirected
S0101,S0201,2,Undirected
S0101,S0202,1,Undirected
S0101,S0204,2,Undirected
S0101,S0206,1,Undirected
S0101,S0207,3,Undirected
S0101,S0208,1,Undirected
S0101,S0209,1,Undirected
S0101,S0210,2,Undirected
S0101,S0211,1,Undirected
S0101,S0213,4,Undirected
S0101,S0214,1,Undirected
S0101,S0215,2,Undirected
S0101,S0217,1,Undirected
S0101,S0218,1,Undirected
S0101,S0219,2,Undirected
S0101,S0220,1,Undirected
S0101,S0221,1,Undirected
S0101,S0222,2,Undirected
S0101,S0223,1,Undirected
S0101,S0224,2,Undirected
S0101,S0225,1,Undirected
S0101,S0227,1,Undirected
S0101,S0230,1,Undirected
S0101,S0231,4,Undirected
S0101,S0232,2,Undirected
S0101,S0233,1,Undirected
S0101,S0236,1,Undirected
S0101,S0237,1,Undirected
S0101,S0238,1,Undirected
S0101,S0239,1,Undirected
S0101,S0240,2,Undirected
S0101,S0241,4,Undirected
S0101,S0242,1,Undirected
S0101,S0243,3,Undirected
S0101,S0245,3,Undirected
S0101,S0246,1,Undirected
S0101,S0247,1,Undirected
S0101,S0248,2,Undirected
S0101,S0249,1,Undirected
S0101,S0250,1,Undirected
S0102,S0103,1,Undirected
S0102,S0104,1,Undirected
S0102,S0107,1,Undirected
S0102,S0108,1,Undirected
S0102,S0110,1,Undirected
S0102,S0111,1,Undirected
S0102,S0112,1,Undirected
S0102,S0114,3,Undirected
S0102,S0115,1,Undirected
S0102,S0118,1,Undirected
S0102,S0119,1,Undirected
S0102,S0121,1,Undirected
S0102,S0122,2,Undirected
S0102,S0123,1,Undirected
S0102,S0124,2,Undirected
S0102,S0126,1,Undirected
S0102,S0127,1,Undirected
S0102,S0131,1,Undirected
S0102,S0133,3,Undirected
S0102,S0134,1,Undirected
S0102,S0138,2,Undirected
S0102,S0139,1,Undirected
S0102,S0140,1,Undirected
S0102,S0141,2,Undirected
S0102,S0142,1,Undirected
S0102,S0143,2,Undirected
S0102,S0146,2,Undirected
S0102,S0147,2,Undirected
S0102,S0148,4,Undirected
S0102,S0149,1,Undirected
S0102,S0150,1,Undirected
S0102,S0151,1,Undirected
S0102,S0153,2,Undirected
S0102,S0154,1,Undirected
S0102,S0155,1,Undirected
S0102,S0156,1,Undirected
S0102,S0157,2,Undirected
S0102,S0158,4,Undirected
S0102,S0159,2,Undirected
S0102,S0160,1,Undirected
S0102,S0164,1,Undirected
S0102,S0165,2,Undirected
S0102,S0167,1,Undirected
S0102,S0168,3,Undirected
S0102,S0171,2,Undirected
S0102,S0172,1,Undirected
S0102,S0173,2,Undirected
S0102,S0175,1,Undirected
S0102,S0178,1,Undirected
S0102,S0179,2,Undirected
S0102,S0182,1,Undirected
S0102,S0189,1,Undirected
S0102,S0197,2,Undirected
S0102,S0199,2,Undirected
S0102,S0200,2,Undirected
S0102,S0202,1,Undirected
S0102,S0207,2,Undirected
S0102,S0210,2,Undirected
S0102,S0212,2,Undirected
S0102,S0213,2,Undirected
S0102,S0218,3,Undirected
S0102,S0222,2,Undirected
S0102,S0223,1,Undirected
S0102,S0225,2,Undirected
S0102,S0226,1,Undirected
S0102,S0229,1,Undirected
S0102,S0230,1,Undirected
S0102,S0231,2,Undirected
S0102,S0232,1,Undirected
S0102,S0233,1,Undirected
S0102,S0234,1,Undirected
S0102,S0235,1,Undirected
S0102,S0236,1,Undirected
S0102,S0237,2,Undirected
S0102,S0238,1,Undirected
S0102,S0239,2,Undirected
S0102,S0240,3,Undirected
S0102,S0241,2,Undirected
S0102,S0243,1,Undirected
S0102,S0244,2,Undirected
S0102,S0245,2,Undirected
S0102,S0248,2,Undirected
S0103,S0104,1,Undirected
S0103,S0107,1,Undirected
S0103,S0108,1,Undirected
S0103,S0111,1,Undirected
S0103,S0114,2,Undirected
S0103,S0119,1,Undirected
S0103,S0120,1,Undirected
S0103,S0122,2,Undirected
S0103,S0123,1,Undirected
S0103,S0124,1,Undirected
S0103,S0128,1,Undirected
S0103,S0129,1,Undirected
S0103,S0130,1,Undirected
S0103,S0134,1,Undirected
S0103,S0137,2,Undirected
S0103,S0138,1,Undirected
S0103,S0139,1,Undirected
S0103,S0142,1,Undirected
S0103,S0146,1,Undirected
S0103,S0148,1,Undirected
S0103,S0149,1,Undirected
S0103,S0151,1,Undirected
S0103,S0153,1,Undirected
S0103,S0158,2,Undirected
S0103,S0159,2,Undirected
S0103,S0163,1,Undirected
S0103,S0171,1,Undirected
S0103,S0173,1,Undirected
S0103,S0174,1,Undirected
S0103,S0178,1,Undirected
S0103,S0181,1,Undirected
S0103,S0184,1,Undirected
S0103,S0185,1,Undirected
S0103,S0186,1,Undirected
S0103,S0189,1,Undirected
S0103,S0194,1,Undirected
S0103,S0198,1,Undirected
S0103,S0199,2,Undirected
S0103,S0204,1,Undirected
S0103,S0205,1,Undirected
S0103,S0207,1,Undirected
S0103,S0212,1,Undirected
S0103,S0215,1,Undirected
S0103,S0217,1,Undirected
S0103,S0222,1,Undirected
S0103,S0224,1,Undirected
S0103,S0226,1,Undirected
S0103,S0230,2,Undirected
S0103,S0231,1,Undirected
S0103,S0234,1,Undirected
S0103,S0235,2,Undirected
S0103,S0236,1,Undirected
S0103,S0237,1,Undirected
S0103,S0240,1,Undirected
S0103,S0245,1,Undirected
S0103,S0246,1,Undirected
S0104,S0107,1,Undirected
S0104,S0109,3,Undirected
S0104,S0110,2,Undirected
S0104,S0111,2,Undirected
S0104,S0112,2,Undirected
S0104,S0113,3,Undirected
S0104,S0114,3,Undirected
S0104,S0115,2,Undirected
S0104,S0116,2,Undirected
S0104,S0117,4,Undirected
S0104,S0119,2,Undirected
S0104,S0120,1,Undirected
S0104,S0122,1,Undirected
S0104,S0123,5,Undirected
S0104,S0128,3,Undirected
S0104,S0129,3,Undirected
S0104,S0131,1,Undirected
S0104,S0132,1,Undirected
S0104,S0134,4,Undirected
S0104,S0135,1,Undirected
S0104,S0137,1,Undirected
S0104,S0138,2,Undirected
S0104,S0139,3,Undirected
S0104,S0140,3,Undirected
S0104,S0141,1,Undirected
S0104,S0142,1,Undirected
S0104,S0143,3,Undirected
S0104,S0144,3,Undirected
S0104,S0145,1,Undirected
S0104,S0147,2,Undirected
S0104,S0148,2,Undirected
S0104,S0149,5,Undirected
S0104,S0150,3,Undirected
S0104,S0151,2,Undirected
S0104,S0152,2,Undirected
S0104,S0154,2,Undirected
S0104,S0156,1,Undirected
S0104,S0157,1,Undirected
S0104,S0158,2,Undirected
S0104,S0159,4,Undirected
S0104,S0164,1,Undirected
S0104,S0165,1,Undirected
S0104,S0166,4,Undirected
S0104,S0171,1,Undirected
S0104,S0172,2,Undirected
S0104,S0173,1,Undirected
S0104,S0174,4,Undirected
S0104,S0177,1,Undirected
S0104,S0178,3,Undirected
S0104,S0179,3,Undirected
S0104,S0180,2,Undirected
S0104,S0182,3,Undirected
S0104,S0183,3,Undirected
S0104,S0184,1,Undirected
S0104,S0185,2,Undirected
S0104,S0186,1,Undirected
S0104,S0190,1,Undirected
S0104,S0191,1,Undirected
S0104,S0192,1,Undirected
S0104,S0194,1,Undirected
S0104,S0195,2,Undirected
S0104,S0197,2,Undirected
S0104,S0198,3,Undirected
S0104,S0199,3,Undirected
S0104,S0200,2,Undirected
S0104,S0201,2,Undirected
S0104,S0204,1,Undirected
S0104,S0205,1,Undirected
S0104,S0207,6,Undirected
S0104,S0209,4,Undirected
S0104,S0210,1,Undirected
S0104,S0211,4,Undirected
S0104,S0212,1,Undirected
S0104,S0213,2,Undirected
S0104,S0215,4,Undirected
S0104,S0216,2,Undirected
S0104,S0217,1,Undirected
S0104,S0218,2,Undirected
S0104,S0219,2,Undirected
S0104,S0221,1,Undirected
S0104,S0223,2,Undirected
S0104,S0224,2,Undirected
S0104,S0225,1,Undirected
S0104,S0226,2,Undirected
S0104,S0227,1,Undirected
S0104,S0228,1,Undirected
S0104,S0230,3,Undirected
S0104,S0231,4,Undirected
S0104,S0232,1,Undirected
S0104,S0233,3,Undirected
S0104,S0234,2,Undirected
S0104,S0235,1,Undirected
S0104,S0237,1,Undirected
S0104,S0239,1,Undirected
S0104,S0241,3,Undirected
S0104,S0242,1,Undirected
S0104,S0243,4,Undirected
S0104,S0244,1,Undirected
S0104,S0246,1,Undirected
S0104,S0249,1,Undirected
S0104,S0250,1,Undirected
S0105,S0106,1,Undirected
S0105,S0107,1,Undirected
S0105,S0109,2,Undirected
S0105,S0110,5,Undirected
S0105,S0111,2,Undirected
S0105,S0112,2,Undirected
S0105,S0113,1,Undirected
S0105,S0117,1,Undirected
S0105,S0120,3,Undirected
S0105,S0121,1,Undirected
S0105,S0122,1,Undirected
S0105,S0124,2,Undirected
S0105,S0126,1,Undirected
S0105,S0127,1,Undirected
S0105,S0130,2,Undirected
S0105,S0132,1,Undirected
S0105,S0134,1,Undirected
S0105,S0135,1,Undirected
S0105,S0136,5,Undirected
S0105,S0137,3,Undirected
S0105,S0138,1,Undirected
S0105,S0142,1,Undirected
S0105,S0144,1,Undirected
S0105,S0145,2,Undirected
S0105,S0147,2,Undirected
S0105,S0148,1,Undirected
S0105,S0150,1,Undirected
S0105,S0151,3,Undirected
S0105,S0152,1,Undirected
S0105,S0153,2,Undirected
S0105,S0154,1,Undirected
S0105,S0156,1,Undirected
S0105,S0157,2,Undirected
S0105,S0158,1,Undirected
S0105,S0160,1,Undirected
S0105,S0161,1,Undirected
S0105,S0162,3,Undirected
S0105,S0163,3,Undirected
S0105,S0164,1,Undirected
S0105,S0165,1,Undirected
S0105,S0166,1,Undirected
S0105,S0167,1,Undirected
S0105,S0169,4,Undirected
S0105,S0170,1,Undirected
S0105,S0171,3,Undirected
S0105,S0173,1,Undirected
S0105,S0174,2,Undirected
S0105,S0176,1,Undirected
S0105,S0177,2,Undirected
S0105,S0178,3,Undirected
S0105,S0179,2,Undirected
S0105,S0182,2,Undirected
S0105,S0183,2,Undirected
S0105,S0186,1,Undirected
S0105,S0187,3,Undirected
S0105,S0188,3,Undirected
S0105,S0189,1,Undirected
S0105,S0191,1,Undirected
S0105,S0193,2,Undirected
S0105,S0195,1,Undirected
S0105,S0196,2,Undirected
S0105,S0197,2,Undirected
S0105,S0199,2,Undirected
S0105,S0201,2,Undirected
S0105,S0202,5,Undirected
S0105,S0203,2,Undirected
S0105,S0204,1,Undirected
S0105,S0206,4,Undirected
S0105,S0207,1,Undirected
S0105,S0208,1,Undirected
S0105,S0211,2,Undirected
S0105,S0213,1,Undirected
S0105,S0215,1,Undirected
S0105,S0216,1,Undirected
S0105,S0220,5,Undirected
S0105,S0221,3,Undirected
S0105,S0222,2,Undirected
S0105,S0224,1,Undirected
S0105,S0226,1,Undirected
S0105,S0227,2,Undirected
S0105,S0228,1,Undirected
S0105,S0229,1,Undirected
S0105,S0230,1,Undirected
S0105,S0231,2,Undirected
S0105,S0232,5,Undirected
S0105,S0233,3,Undirected
S0105,S0234,1,Undirected
S0105,S0237,1,Undirected
S0105,S0239,2,Undirected
S0105,S0240,2,Undirected
S0105,S0242,1,Undirected
S0105,S0243,1,Undirected
S0105,S0244,1,Undirected
S0105,S0245,3,Undirected
S0105,S0247,3,Undirected
S0105,S0248,1,Undirected
S0105,S0249,1,Undirected
S0105,S0250,6,Undirected
S0106,S0107,1,Undirected
S0106,S0108,1,Undirected
S0106,S0109,1,Undirected
S0106,S0110,2,Undirected
S0106,S0112,2,Undirected
S0106,S0113,4,Undirected
S0106,S0114,1,Undirected
S0106,S0115,2,Undirected
S0106,S0116,1,Undirected
S0106,S0117,2,Undirected
S0106,S0120,5,Undirected
S0106,S0121,1,Undirected
S0106,S0122,1,Undirected
S0106,S0125,1,Undirected
S0106,S0126,1,Undirected
S0106,S0128,1,Undirected
S0106,S0129,3,Undirected
S0106,S0130,3,Undirected
S0106,S0132,4,Undirected
S0106,S0133,2,Undirected
S0106,S0134,1,Undirected
S0106,S0135,1,Undirected
S0106,S0138,2,Undirected
S0106,S0139,1,Undirected
S0106,S0140,2,Undirected
S0106,S0141,1,Undirected
S0106,S0142,1,Undirected
S0106,S0144,3,Undirected
S0106,S0145,3,Undirected
S0106,S0147,1,Undirected
S0106,S0148,1,Undirected
S0106,S0149,2,Undirected
S0106,S0151,1,Undirected
S0106,S0152,4,Undirected
S0106,S0153,3,Undirected
S0106,S0154,1,Undirected
S0106,S0155,1,Undirected
S0106,S0159,2,Undirected
S0106,S0160,3,Undirected
S0106,S0161,1,Undirected
S0106,S0162,7,Undirected
S0106,S0165,1,Undirected
S0106,S0166,3,Undirected
S0106,S0167,1,Undirected
S0106,S0168,2,Undirected
S0106,S0169,1,Undirected
S0106,S0170,5,Undirected
S0106,S0171,3,Undirected
S0106,S0172,2,Undirected
S0106,S0173,2,Undirected
S0106,S0174,1,Undirected
S0106,S0176,2,Undirected
S0106,S0178,2,Undirected
S0106,S0179,2,Undirected
S0106,S0180,1,Undirected
S0106,S0181,2,Undirected
S0106,S0182,4,Undirected
S0106,S0183,4,Undirected
S0106,S0184,1,Undirected
S0106,S0185,2,Undirected
S0106,S0187,1,Undirected
S0106,S0188,1,Undirected
S0106,S0190,1,Undirected
S0106,S0191,2,Undirected
S0106,S0192,3,Undirected
S0106,S0193,1,Undirected
S0106,S0194,2,Undirected
S0106,S0196,2,Undirected
S0106,S0197,3,Undirected
S0106,S0198,2,Undirected
S0106,S0199,3,Undirected
S0106,S0200,1,Undirected
S0106,S0201,1,Undirected
S0106,S0202,2,Undirected
S0106,S0203,3,Undirected
S0106,S0206,2,Undirected
S0106,S0207,3,Undirected
S0106,S0208,1,Undirected
S0106,S0210,2,Undirected
S0106,S0213,2,Undirected
S0106,S0214,2,Undirected
S0106,S0215,1,Undirected
S0106,S0217,1,Undirected
S0106,S0218,5,Undirected
S0106,S0219,3,Undirected
S0106,S0221,2,Undirected
S0106,S0222,4,Undirected
S0106,S0223,1,Undirected
S0106,S0224,3,Undirected
S0106,S0226,4,Undirected
S0106,S0227,2,Undirected
S0106,S0228,2,Undirected
S0106,S0229,1,Undirected
S0106,S0230,4,Undirected
S0106,S0231,1,Undirected
S0106,S0232,2,Undirected
S0106,S0233,3,Undirected
S0106,S0234,1,Undirected
S0106,S0235,3,Undirected
S0106,S0236,1,Undirected
S0106,S0237,2,Undirected
S0106,S0239,2,Undirected
S0106,S0241,4,Undirected
S0106,S0243,2,Undirected
S0106,S0244,1,Undirected
S0106,S0246,1,Undirected
S0106,S0248,1,Undirected
S0106,S0249,1,Undirected
S0106,S0250,3,Undirected
S0107,S0113,2,Undirected
S0107,S0114,1,Undirected
S0107,S0115,1,Undirected
S0107,S0117,1,Undirected
S0107,S0119,1,Undirected
S0107,S0120,3,Undirected
S0107,S0121,1,Undirected
S0107,S0123,1,Undirected
S0107,S0126,1,Undirected
S0107,S0127,1,Undirected
S0107,S0129,1,Undirected
S0107,S0130,1,Undirected
S0107,S0131,1,Undirected
S0107,S0132,1,Undirected
S0107,S0133,1,Undirected
S0107,S0135,1,Undirected
S0107,S0137,1,Undirected
S0107,S0139,1,Undirected
S0107,S0140,1,Undirected
S0107,S0141,2,Undirected
S0107,S0142,1,Undirected
S0107,S0144,1,Undirected
S0107,S0147,1,Undirected
S0107,S0148,1,Undirected
S0107,S0149,2,Undirected
S0107,S0151,1,Undirected
S0107,S0152,1,Undirected
S0107,S0153,2,Undirected
S0107,S0154,1,Undirected
S0107,S0155,1,Undirected
S0107,S0157,1,Undirected
S0107,S0160,1,Undirected
S0107,S0162,1,Undirected
S0107,S0163,1,Undirected
S0107,S0165,2,Undirected
S0107,S0166,1,Undirected
S0107,S0167,2,Undirected
S0107,S0168,2,Undirected
S0107,S0169,1,Undirected
S0107,S0170,1,Undirected
S0107,S0171,2,Undirected
S0107,S0173,1,Undirected
S0107,S0176,1,Undirected
S0107,S0178,1,Undirected
S0107,S0179,2,Undirected
S0107,S0181,1,Undirected
S0107,S0182,2,Undirected
S0107,S0183,1,Undirected
S0107,S0185,1,Undirected
S0107,S0186,1,Undirected
S0107,S0196,1,Undirected
S0107,S0197,3,Undirected
S0107,S0199,3,Undirected
S0107,S0202,1,Undirected
S0107,S0205,1,Undirected
S0107,S0207,2,Undirected
S0107,S0210,2,Undirected
S0107,S0212,1,Undirected
S0107,S0214,1,Undirected
S0107,S0215,1,Undirected
S0107,S0218,1,Undirected
S0107,S0221,1,Undirected
S0107,S0222,1,Undirected
S0107,S0224,2,Undirected
S0107,S0226,2,Undirected
S0107,S0228,1,Undirected
S0107,S0230,2,Undirected
S0107,S0232,1,Undirected
S0107,S0234,1,Undirected
S0107,S0238,1,Undirected
S0107,S0240,1,Undirected
S0107,S0241,1,Undirected
S0107,S0243,1,Undirected
S0107,S0244,1,Undirected
S0107,S0248,1,Undirected
S0107,S0249,1,Undirected
S0107,S0250,1,Undirected
S0108,S0110,1,Undirected
S0108,S0114,1,Undirected
S0108,S0115,1,Undirected
S0108,S0116,1,Undirected
S0108,S0120,1,Undirected
S0108,S0122,1,Undirected
S0108,S0124,1,Undirected
S0108,S0125,1,Undirected
S0108,S0133,1,Undirected
S0108,S0138,2,Undirected
S0108,S0140,1,Undirected
S0108,S0145,1,Undirected
S0108,S0146,1,Undirected
S0108,S0148,1,Undirected
S0108,S0153,1,Undirected
S0108,S0158,1,Undirected
S0108,S0159,1,Undirected
S0108,S0160,1,Undirected
S0108,S0162,1,Undirected
S0108,S0166,1,Undirected
S0108,S0171,1,Undirected
S0108,S0179,1,Undirected
S0108,S0181,1,Undirected
S0108,S0182,1,Undirected
S0108,S0183,1,Undirected
S0108,S0189,1,Undirected
S0108,S0199,1,Undirected
S0108,S0203,1,Undirected
S0108,S0207,1,Undirected
S0108,S0214,1,Undirected
S0108,S0215,1,Undirected
S0108,S0218,1,Undirected
S0108,S0219,1,Undirected
S0108,S0221,1,Undirected
S0108,S0222,1,Undirected
S0108,S0226,1,Undirected
S0108,S0227,1,Undirected
S0108,S0233,1,Undirected
S0108,S0235,1,Undirected
S0108,S0236,1,Undirected
S0108,S0237,1,Undirected
S0108,S0239,1,Undirected
S0108,S0240,1,Undirected
S0108,S0241,1,Undirected
S0108,S0245,1,Undirected
S0108,S0249,1,Undirected
S0109,S0110,3,Undirected
S0109,S0112,2,Undirected
S0109,S0113,2,Undirected
S0109,S0114,3,Undirected
S0109,S0115,2,Undirected
S0109,S0117,4,Undirected
S0109,S0120,1,Undirected
S0109,S0123,1,Undirected
S0109,S0124,1,Undirected
S0109,S0127,1,Undirected
S0109,S0128,3,Undirected
S0109,S0129,1,Undirected
S0109,S0130,1,Undirected
S0109,S0132,2,Undirected
S0109,S0135,1,Undirected
S0109,S0136,2,Undirected
S0109,S0137,1,Undirected
S0109,S0138,3,Undirected
S0109,S0140,3,Undirected
S0109,S0142,2,Undirected
S0109,S0143,4,Undirected
S0109,S0144,2,Undirected
S0109,S0145,1,Undirected
S0109,S0146,1,Undirected
S0109,S0147,1,Undirected
S0109,S0148,3,Undirected
S0109,S0149,2,Undirected
S0109,S0150,2,Undirected
S0109,S0151,1,Undirected
S0109,S0152,3,Undirected
S0109,S0154,1,Undirected
S0109,S0157,3,Undirected
S0109,S0158,2,Undirected
S0109,S0159,4,Undirected
S0109,S0160,1,Undirected
S0109,S0162,2,Undirected
S0109,S0163,1,Undirected
S0109,S0166,5,Undirected
S0109,S0168,1,Undirected
S0109,S0169,3,Undirected
S0109,S0172,1,Undirected
S0109,S0174,4,Undirected
S0109,S0178,2,Undirected
S0109,S0179,5,Undirected
S0109,S0180,2,Undirected
S0109,S0181,1,Undirected
S0109,S0182,2,Undirected
S0109,S0183,4,Undirected
S0109,S0185,1,Undirected
S0109,S0186,1,Undirected
S0109,S0187,1,Undirected
S0109,S0188,2,Undirected
S0109,S0189,1,Undirected
S0109,S0190,1,Undirected
S0109,S0191,2,Undirected
S0109,S0193,1,Undirected
S0109,S0194,1,Undirected
S0109,S0195,1,Undirected
S0109,S0197,1,Undirected
S0109,S0198,2,Undirected
S0109,S0200,1,Undirected
S0109,S0201,2,Undirected
S0109,S0202,2,Undirected
S0109,S0203,2,Undirected
S0109,S0206,2,Undirected
S0109,S0207,2,Undirected
S0109,S0208,1,Undirected
S0109,S0209,3,Undirected
S0109,S0210,1,Undirected
S0109,S0211,3,Undirected
S0109,S0213,2,Undirected
S0109,S0215,3,Undirected
S0109,S0216,2,Undirected
S0109,S0218,2,Undirected
